model_id,split,dataset,label,n,min,p25,median,p75,max,mean
balanced_bagging_baseline,val,usbvpn,0,72,0.003645638546965441,0.006001002119550732,0.007568038336131601,0.009113189468388214,0.3808998291179244,0.013171174276308583
balanced_bagging_baseline,val,usbvpn,1,1,0.9903759692818214,0.9903759692818214,0.9903759692818214,0.9903759692818214,0.9903759692818214,0.9903759692818214
balanced_bagging_baseline,val,vnat,_all_,12,0.08597811098826894,0.157378576885278,0.2549599346806226,0.3627741298527031,0.5758899372995562,0.27180543729247186
balanced_bagging_baseline,val,vnat,0,12,0.08597811098826894,0.157378576885278,0.2549599346806226,0.3627741298527031,0.5758899372995562,0.27180543729247186
balanced_bagging_baseline,test,_all_,_all_,106,0.004035122206480022,0.006140299623811165,0.008595882676876783,0.17026438441192124,0.9944915537290171,0.17496446712429897
balanced_bagging_baseline,test,iscx,_all_,19,0.0187437044891472,0.6703618224763563,0.7612277654266963,0.831761351437816,0.8768592608340802,0.7105676082523698
balanced_bagging_baseline,test,iscx,0,17,0.0187437044891472,0.6703145928741316,0.7578246339606466,0.8222287327713603,0.8768592608340802,0.6951175665570046
balanced_bagging_baseline,test,iscx,1,2,0.8337861925256788,0.8378395775943258,0.8418929626629728,0.8459463477316198,0.8499997328002669,0.8418929626629728
balanced_bagging_baseline,test,usbvpn,_all_,74,0.004035122206480022,0.005529576923732795,0.00698561969768545,0.009088259174426013,0.9944915537290171,0.036814778253213803
balanced_bagging_baseline,test,usbvpn,0,72,0.004035122206480022,0.005517689496123945,0.00696995870707772,0.008716577526846965,0.4969632678581581,0.0170173161901075
balanced_bagging_baseline,test,usbvpn,1,2,0.5045552713210644,0.6270393419230526,0.7495234125250407,0.8720074831270289,0.9944915537290171,0.7495234125250407
balanced_bagging_baseline,test,vnat,_all_,13,0.050245563544857465,0.0981557445158894,0.14235283804670973,0.1942215193402368,0.5900420640509354,0.17855041289560328
balanced_bagging_baseline,test,vnat,0,12,0.050245563544857465,0.09692442033293461,0.14057964316098864,0.18806308050047188,0.24400649181120282,0.14425944196599225
balanced_bagging_baseline,test,vnat,1,1,0.5900420640509354,0.5900420640509354,0.5900420640509354,0.5900420640509354,0.5900420640509354,0.5900420640509354
balanced_bagging_tuned_baseline,val,_all_,_all_,120,0.0013015184381778401,0.028313921668455224,0.16935080674052538,0.4266820619343359,0.9952702702702703,0.30180667257623894
balanced_bagging_tuned_baseline,val,iscx,_all_,21,0.3021032504780114,0.3781301862437765,0.6622504892367906,0.7729007007133388,0.978332780633394,0.6127757170819526
balanced_bagging_tuned_baseline,val,iscx,0,16,0.3021032504780114,0.3440093395138404,0.5644563907855122,0.7704007007133389,0.8931101750021204,0.5706142427339527
balanced_bagging_tuned_baseline,val,iscx,1,5,0.3781301862437765,0.6622504892367906,0.7565585348147214,0.9631901840490796,0.978332780633394,0.7476924349955525
balanced_bagging_tuned_baseline,val,usbvpn,_all_,75,0.0013015184381778401,0.018418240398111456,0.125331219803301,0.21218043480246293,0.9952702702702703,0.15558389908183032
balanced_bagging_tuned_baseline,val,usbvpn,0,72,0.0013015184381778401,0.016580005103993805,0.12279357784847132,0.2064778528206765,0.7023495283953252,0.12871733532266486
balanced_bagging_tuned_baseline,val,usbvpn,1,3,0.4193875311486455,0.7029370088175659,0.9864864864864864,0.9908783783783783,0.9952702702702703,0.8003814293018007
balanced_bagging_tuned_baseline,val,vnat,_all_,24,0.0020023360587351387,0.10087131856927697,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.4866549258037664
balanced_bagging_tuned_baseline,val,vnat,0,12,0.0020023360587351387,0.01788659346664334,0.07894905929008261,0.12886453931331757,0.8387096774193549,0.13460017418817796
balanced_bagging_tuned_baseline,val,vnat,1,12,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.8387096774193546
balanced_bagging_tuned_baseline,test,_all_,_all_,124,0.0020023360587351387,0.044216810066201505,0.19750594144411301,0.40423744151849095,1.0,0.29701186294143345
balanced_bagging_tuned_baseline,test,iscx,_all_,21,0.1447111929759046,0.3350617739258713,0.47547884775297117,0.6622504892367906,0.9631901840490796,0.5164464449291776
balanced_bagging_tuned_baseline,test,iscx,0,17,0.1447111929759046,0.305320266354004,0.3999188640973631,0.5513698630136986,0.9631901840490796,0.47268801620189793
balanced_bagging_tuned_baseline,test,iscx,1,4,0.529331184528606,0.6060796787474383,0.7208191030662525,0.8171591913389306,0.8387096774193548,0.7024197670201164
balanced_bagging_tuned_baseline,test,usbvpn,_all_,77,0.00292841648590014,0.021974288630853583,0.12933307000108074,0.23293029973411827,1.0,0.17426758272493556
balanced_bagging_tuned_baseline,test,usbvpn,0,72,0.00292841648590014,0.01912870204555748,0.12565659941284546,0.21145476856266335,0.5395023714335379,0.1303057525652992
balanced_bagging_tuned_baseline,test,usbvpn,1,5,0.1500878953810046,0.9135288167645184,0.9864864864864864,0.9864864864864864,1.0,0.8073179370236991
balanced_bagging_tuned_baseline,test,vnat,_all_,26,0.0020023360587351387,0.1373905186226823,0.5704064639486831,0.8387096774193549,0.8387096774193549,0.48328814582326834
balanced_bagging_tuned_baseline,test,vnat,0,13,0.0020023360587351387,0.03516483516483514,0.13607577582102984,0.1510516252390057,0.3021032504780114,0.12786661422718193
balanced_bagging_tuned_baseline,test,vnat,1,13,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.8387096774193546
robust13_comparison,val,_all_,_all_,120,0.04533131465740982,0.33767274692210014,0.4693038828600289,0.6666816359395215,0.8993904455914485,0.4874706372900254
robust13_comparison,val,iscx,_all_,21,0.15289064348050413,0.4060134948178127,0.4966584140837945,0.5932478604297979,0.8738261162767462,0.5071642672802371
robust13_comparison,val,iscx,0,16,0.15289064348050413,0.39679543141571216,0.4923759614344059,0.562175016345774,0.7658114268589911,0.4595600695273282
robust13_comparison,val,iscx,1,5,0.43156803099882535,0.5932478604297979,0.64340420780078,0.755442284941578,0.8738261162767462,0.6594977000895454
robust13_comparison,val,usbvpn,_all_,75,0.18688875925200615,0.3591229098375133,0.4446595326082106,0.5855811500811077,0.8993904455914485,0.48217371581932544
robust13_comparison,val,usbvpn,0,72,0.18688875925200615,0.35469831898506754,0.4389516698693444,0.5771474714477609,0.8167779928063726,0.4662820873438915
robust13_comparison,val,usbvpn,1,3,0.8431458233721466,0.845663976048888,0.8481821287256293,0.8737862871585389,0.8993904455914485,0.8635727992297415
robust13_comparison,val,vnat,_all_,24,0.04533131465740982,0.05349284931789804,0.8532016053215682,0.8532016053215682,0.8532016053215682,0.4867915906445271
robust13_comparison,val,vnat,0,12,0.04533131465740982,0.05105686599570526,0.053347977529589585,0.05796439418375821,0.8532016053215682,0.12038157596748596
robust13_comparison,val,vnat,1,12,0.8532016053215682,0.8532016053215682,0.8532016053215682,0.8532016053215682,0.8532016053215682,0.853201605321568
robust13_comparison,test,_all_,_all_,124,0.04274199064147946,0.3420324462413779,0.46498041870665574,0.6359581661920218,0.9212791456440234,0.47433603931695856
robust13_comparison,test,iscx,_all_,21,0.0577284823013428,0.3225971586316139,0.5113549297995892,0.5936724845219418,0.7341211943794159,0.43779871766856954
robust13_comparison,test,iscx,0,17,0.0577284823013428,0.1760552267677435,0.5094482186733679,0.5741778493654791,0.7341211943794159,0.4092738216640776
robust13_comparison,test,iscx,1,4,0.3225971586316139,0.5524243748594742,0.6293948806064094,0.6360000314345953,0.6547311829062074,0.55902952568766
robust13_comparison,test,usbvpn,_all_,77,0.17729987574595288,0.36569470859233694,0.4567980745104336,0.6069287241245026,0.9212791456440234,0.48765411153336863
robust13_comparison,test,usbvpn,0,72,0.17729987574595288,0.3646393320630696,0.44574063391871865,0.5570377645718488,0.8145211340032947,0.4654890706664512
robust13_comparison,test,usbvpn,1,5,0.558579419209782,0.80652833324478,0.8451315250760597,0.9026350769102539,0.9212791456440234,0.8068307000169798
robust13_comparison,test,vnat,_all_,26,0.04274199064147946,0.05493206146026944,0.5522498556391866,0.8532016053215682,0.8532016053215682,0.4644049698535967
robust13_comparison,test,vnat,0,13,0.04274199064147946,0.04906564558157157,0.05463835834497517,0.07469364942468888,0.251298105956805,0.07560833438562528
