prob,agg,strict_threshold,balanced_threshold,strict_test_recall,strict_test_fpr,balanced_test_recall,balanced_test_fpr,session_auc_test,n_val_sessions,n_test_sessions,selected,error
prob_raw,p80,0.9434367140988404,0.9434367140988403,0.13636363636363635,0.00980392156862745,0.13636363636363635,0.00980392156862745,0.9607843137254902,120,124,False,
prob_raw,wt5,0.9440933339369796,0.9440933339369795,0.18181818181818182,0.00980392156862745,0.18181818181818182,0.00980392156862745,0.9625668449197861,120,124,False,
prob_iso,p80,0.8571428571428572,0.8571428571428571,0.13636363636363635,0.00980392156862745,0.13636363636363635,0.00980392156862745,0.9630124777183601,120,124,False,
prob_iso,wt5,0.8931101750021205,0.8931101750021204,0.18181818181818182,0.00980392156862745,0.18181818181818182,0.00980392156862745,0.9679144385026739,120,124,True,
prob_platt,p80,0.7951289537222244,0.7951289537222243,0.13636363636363635,0.00980392156862745,0.13636363636363635,0.00980392156862745,0.9607843137254902,120,124,False,
prob_platt,wt5,0.7957144232595549,0.7957144232595548,0.13636363636363635,0.00980392156862745,0.13636363636363635,0.00980392156862745,0.9603386809269162,120,124,False,
